"i","j","x"
4102,124,1
4105,124,1
4108,124,1
4119,124,1
4120,124,1
4126,124,1
4128,124,1
4132,124,1
4138,124,1
4148,124,1
4155,124,1
4156,124,1
4176,124,1
4207,124,1
4224,124,1
4226,124,1
4230,124,1
4233,124,1
4264,124,1
4272,124,1
4285,124,1
4291,124,1
4325,124,1
4366,124,1
4400,124,1
4409,124,1
4411,124,1
4413,124,1
4455,124,1
4490,124,1
4502,124,1
4526,124,1
4539,124,1
4548,124,1
4569,124,1
4577,124,1
4584,124,1
4587,124,1
4626,124,1
4664,124,1
4692,124,1
4699,124,1
4706,124,1
4739,124,1
4779,124,1
4802,124,1
4809,124,1
4813,124,1
4816,124,1
4846,124,1
4849,124,1
4859,124,1
4861,124,1
4875,124,1
4912,124,1
4950,124,1
4966,124,1
4982,124,1
4989,124,1
5011,124,1
5019,124,1
5025,124,1
5040,124,1
5042,124,1
5053,124,1
5056,124,1
5066,124,1
5083,124,1
5089,124,1
5119,124,1
5120,124,1
5133,124,1
5145,124,1
5147,124,1
5158,124,1
5160,124,1
5166,124,1
5194,124,1
5196,124,1
5201,124,1
5230,124,1
5246,124,1
5263,124,1
5288,124,1
5290,124,1
5329,124,1
5333,124,1
5336,124,1
5342,124,1
5343,124,1
5351,124,1
5361,124,1
5362,124,1
5396,124,1
5401,124,1
5415,124,1
5418,124,1
5422,124,1
5453,124,1
5462,124,1
5498,124,1
5517,124,1
5520,124,1
5553,124,1
5561,124,1
5579,124,1
5580,124,1
5614,124,1
5639,124,1
5643,124,1
5655,124,1
5661,124,1
5670,124,1
5672,124,1
5676,124,1
5680,124,1
5682,124,1
5720,124,1
5747,124,1
5759,124,1
5763,124,1
5764,124,1
5788,124,1
5814,124,1
5820,124,1
5825,124,1
5852,124,1
5870,124,1
5885,124,1
5899,124,1
5952,124,1
6011,124,1
6033,124,1
6044,124,1
6049,124,1
6084,124,1
6100,124,1
6113,124,1
6115,124,1
6127,124,1
6144,124,1
6166,124,1
6169,124,1
6185,124,1
6189,124,1
6190,124,1
6212,124,1
6228,124,1
6247,124,1
6250,124,1
6254,124,1
6265,124,1
6279,124,1
6299,124,1
6307,124,1
6311,124,1
6314,124,1
6340,124,1
6357,124,1
6359,124,1
6378,124,1
6389,124,1
6396,124,1
6399,124,1
6401,124,1
6402,124,1
6423,124,1
6452,124,1
6467,124,1
6477,124,1
6480,124,1
6488,124,1
6514,124,1
6520,124,1
6533,124,1
6577,124,1
6579,124,1
6580,124,1
6597,124,1
6598,124,1
6601,124,1
6606,124,1
6707,124,1
6708,124,1
6733,124,1
6739,124,1
6743,124,1
6767,124,1
6788,124,1
6794,124,1
6816,124,1
6817,124,1
6819,124,1
6829,124,1
6830,124,1
6856,124,1
6857,124,1
6908,124,1
6919,124,1
6943,124,1
6951,124,1
7002,124,1
7021,124,1
7059,124,1
7088,124,1
7128,124,1
7130,124,1
7140,124,1
7145,124,1
7149,124,1
7154,124,1
7172,124,1
7212,124,1
7220,124,1
7222,124,1
7227,124,1
7229,124,1
7237,124,1
7285,124,1
7307,124,1
7309,124,1
7325,124,1
7331,124,1
7342,124,1
7373,124,1
7377,124,1
7392,124,1
7396,124,1
7410,124,1
7413,124,1
7423,124,1
7452,124,1
7457,124,1
7473,124,1
7486,124,1
7499,124,1
7505,124,1
7544,124,1
7555,124,1
7560,124,1
7565,124,1
7571,124,1
7573,124,1
7578,124,1
7580,124,1
7589,124,1
7619,124,1
7638,124,1
7652,124,1
7658,124,1
7719,124,1
7739,124,1
7775,124,1
7789,124,1
7825,124,1
7864,124,1
7872,124,1
7914,124,1
7939,124,1
7948,124,1
7954,124,1
7958,124,1
7959,124,1
8025,124,1
778,125,1
870,125,1
2020,125,1
2637,125,1
3275,125,1
4318,125,1
5214,125,1
5756,125,1
5990,125,1
6397,125,1
6650,125,1
6903,125,1
7380,125,1
497,126,1
686,126,1
834,126,1
1075,126,1
1337,126,1
1489,126,1
1767,126,1
2046,126,1
2106,126,1
3812,126,1
4372,126,1
4641,126,1
5033,126,1
5229,126,1
5285,126,1
5311,126,1
6031,126,1
6149,126,1
6789,126,1
6893,126,1
180,127,1
300,127,1
631,127,1
1182,127,1
1304,127,1
1426,127,1
1838,127,1
1971,127,1
1974,127,1
2002,127,1
2036,127,1
2058,127,1
2060,127,1
2212,127,1
2278,127,1
2638,127,1
2660,127,1
2815,127,1
2862,127,1
2891,127,1
2965,127,1
2989,127,1
2997,127,1
3028,127,1
3219,127,1
3548,127,1
3648,127,1
3661,127,1
3993,127,1
4057,127,1
4073,127,1
4139,127,1
4143,127,1
4191,127,1
4386,127,1
4399,127,1
4494,127,1
4505,127,1
4509,127,1
4613,127,1
4743,127,1
5000,127,1
5115,127,1
5497,127,1
5514,127,1
5563,127,1
5646,127,1
5653,127,1
5736,127,1
5863,127,1
5869,127,1
5898,127,1
5931,127,1
6029,127,1
6056,127,1
6249,127,1
6283,127,1
6382,127,1
6506,127,1
6558,127,1
6566,127,1
6612,127,1
6668,127,1
6692,127,1
6960,127,1
7033,127,1
7132,127,1
7192,127,1
7290,127,1
7496,127,1
7509,127,1
7694,127,1
7758,127,1
7771,127,1
8008,127,1
8026,127,1
352,128,1
584,128,1
707,128,1
1053,128,1
2454,128,1
3073,128,1
3379,128,1
3466,128,1
3610,128,1
3782,128,1
3936,128,1
4013,128,1
4199,128,1
4219,128,1
4831,128,1
5092,128,1
5324,128,1
5710,128,1
6442,128,1
6641,128,1
6700,128,1
6782,128,1
7150,128,1
7165,128,1
7987,128,1
2,129,1
3,129,1
4,129,1
5,129,1
6,129,1
7,129,1
8,129,1
9,129,1
13,129,1
15,129,1
16,129,1
18,129,1
19,129,1
20,129,1
21,129,1
23,129,1
25,129,1
26,129,1
27,129,1
30,129,1
32,129,1
33,129,1
34,129,1
35,129,1
36,129,1
37,129,1
38,129,1
39,129,1
40,129,1
43,129,1
46,129,1
47,129,1
48,129,1
50,129,1
51,129,1
52,129,1
53,129,1
55,129,1
56,129,1
57,129,1
58,129,1
59,129,1
60,129,1
62,129,1
63,129,1
64,129,1
66,129,1
67,129,1
69,129,1
70,129,1
71,129,1
74,129,1
75,129,1
76,129,1
77,129,1
78,129,1
80,129,1
82,129,1
83,129,1
84,129,1
86,129,1
87,129,1
88,129,1
90,129,1
92,129,1
93,129,1
94,129,1
96,129,1
97,129,1
98,129,1
99,129,1
100,129,1
101,129,1
102,129,1
104,129,1
105,129,1
106,129,1
107,129,1
108,129,1
109,129,1
110,129,1
111,129,1
112,129,1
113,129,1
114,129,1
115,129,1
116,129,1
119,129,1
121,129,1
122,129,1
124,129,1
125,129,1
126,129,1
128,129,1
129,129,1
130,129,1
132,129,1
133,129,1
134,129,1
135,129,1
137,129,1
140,129,1
141,129,1
142,129,1
143,129,1
144,129,1
146,129,1
147,129,1
149,129,1
151,129,1
152,129,1
155,129,1
156,129,1
158,129,1
159,129,1
162,129,1
165,129,1
166,129,1
167,129,1
168,129,1
169,129,1
171,129,1
172,129,1
173,129,1
174,129,1
175,129,1
176,129,1
177,129,1
178,129,1
179,129,1
180,129,1
181,129,1
182,129,1
183,129,1
184,129,1
186,129,1
189,129,1
190,129,1
191,129,1
192,129,1
194,129,1
196,129,1
199,129,1
200,129,1
202,129,1
203,129,1
204,129,1
206,129,1
207,129,1
208,129,1
209,129,1
210,129,1
212,129,1
213,129,1
214,129,1
216,129,1
217,129,1
218,129,1
219,129,1
221,129,1
222,129,1
223,129,1
224,129,1
226,129,1
228,129,1
229,129,1
230,129,1
232,129,1
233,129,1
234,129,1
235,129,1
237,129,1
238,129,1
240,129,1
241,129,1
242,129,1
244,129,1
245,129,1
247,129,1
249,129,1
251,129,1
253,129,1
254,129,1
255,129,1
256,129,1
258,129,1
260,129,1
262,129,1
263,129,1
266,129,1
267,129,1
268,129,1
269,129,1
270,129,1
272,129,1
273,129,1
274,129,1
275,129,1
276,129,1
277,129,1
278,129,1
280,129,1
282,129,1
283,129,1
284,129,1
285,129,1
287,129,1
289,129,1
290,129,1
291,129,1
292,129,1
294,129,1
297,129,1
298,129,1
299,129,1
300,129,1
301,129,1
302,129,1
303,129,1
305,129,1
306,129,1
308,129,1
309,129,1
310,129,1
311,129,1
312,129,1
314,129,1
317,129,1
318,129,1
319,129,1
320,129,1
321,129,1
322,129,1
323,129,1
324,129,1
325,129,1
326,129,1
327,129,1
328,129,1
329,129,1
330,129,1
331,129,1
332,129,1
334,129,1
335,129,1
336,129,1
337,129,1
338,129,1
342,129,1
344,129,1
345,129,1
346,129,1
347,129,1
349,129,1
351,129,1
354,129,1
355,129,1
356,129,1
358,129,1
360,129,1
362,129,1
363,129,1
367,129,1
368,129,1
369,129,1
370,129,1
372,129,1
373,129,1
374,129,1
375,129,1
378,129,1
379,129,1
381,129,1
384,129,1
386,129,1
387,129,1
388,129,1
389,129,1
390,129,1
392,129,1
393,129,1
394,129,1
395,129,1
396,129,1
397,129,1
398,129,1
399,129,1
400,129,1
401,129,1
403,129,1
404,129,1
405,129,1
408,129,1
409,129,1
410,129,1
411,129,1
412,129,1
414,129,1
415,129,1
416,129,1
417,129,1
418,129,1
420,129,1
422,129,1
423,129,1
426,129,1
427,129,1
429,129,1
430,129,1
431,129,1
433,129,1
434,129,1
436,129,1
437,129,1
438,129,1
439,129,1
440,129,1
441,129,1
445,129,1
446,129,1
447,129,1
448,129,1
449,129,1
451,129,1
452,129,1
453,129,1
454,129,1
456,129,1
457,129,1
458,129,1
461,129,1
463,129,1
464,129,1
465,129,1
466,129,1
469,129,1
470,129,1
471,129,1
472,129,1
473,129,1
474,129,1
475,129,1
476,129,1
480,129,1
482,129,1
483,129,1
485,129,1
487,129,1
488,129,1
489,129,1
491,129,1
492,129,1
496,129,1
498,129,1
499,129,1
500,129,1
501,129,1
502,129,1
503,129,1
504,129,1
505,129,1
506,129,1
507,129,1
509,129,1
510,129,1
511,129,1
512,129,1
513,129,1
514,129,1
515,129,1
516,129,1
517,129,1
518,129,1
519,129,1
521,129,1
522,129,1
525,129,1
527,129,1
528,129,1
530,129,1
532,129,1
537,129,1
541,129,1
542,129,1
543,129,1
544,129,1
545,129,1
547,129,1
549,129,1
550,129,1
552,129,1
554,129,1
555,129,1
556,129,1
557,129,1
558,129,1
561,129,1
562,129,1
564,129,1
566,129,1
567,129,1
568,129,1
569,129,1
570,129,1
572,129,1
574,129,1
576,129,1
577,129,1
580,129,1
581,129,1
582,129,1
583,129,1
585,129,1
586,129,1
587,129,1
588,129,1
589,129,1
593,129,1
594,129,1
596,129,1
597,129,1
598,129,1
600,129,1
604,129,1
606,129,1
607,129,1
608,129,1
609,129,1
610,129,1
611,129,1
613,129,1
614,129,1
615,129,1
617,129,1
618,129,1
620,129,1
621,129,1
623,129,1
627,129,1
630,129,1
631,129,1
632,129,1
633,129,1
634,129,1
635,129,1
636,129,1
637,129,1
638,129,1
639,129,1
640,129,1
641,129,1
642,129,1
643,129,1
644,129,1
646,129,1
649,129,1
652,129,1
653,129,1
654,129,1
655,129,1
656,129,1
657,129,1
658,129,1
662,129,1
663,129,1
664,129,1
665,129,1
666,129,1
667,129,1
668,129,1
669,129,1
670,129,1
672,129,1
673,129,1
674,129,1
675,129,1
676,129,1
677,129,1
679,129,1
682,129,1
684,129,1
685,129,1
687,129,1
689,129,1
690,129,1
693,129,1
694,129,1
697,129,1
698,129,1
705,129,1
706,129,1
709,129,1
712,129,1
713,129,1
714,129,1
715,129,1
717,129,1
718,129,1
719,129,1
721,129,1
723,129,1
724,129,1
725,129,1
726,129,1
727,129,1
728,129,1
729,129,1
730,129,1
731,129,1
734,129,1
736,129,1
737,129,1
738,129,1
739,129,1
740,129,1
741,129,1
742,129,1
743,129,1
745,129,1
747,129,1
749,129,1
750,129,1
753,129,1
755,129,1
757,129,1
758,129,1
759,129,1
761,129,1
762,129,1
763,129,1
765,129,1
766,129,1
767,129,1
768,129,1
770,129,1
772,129,1
773,129,1
774,129,1
776,129,1
779,129,1
780,129,1
781,129,1
782,129,1
783,129,1
784,129,1
785,129,1
786,129,1
787,129,1
789,129,1
790,129,1
791,129,1
792,129,1
793,129,1
796,129,1
799,129,1
800,129,1
802,129,1
804,129,1
806,129,1
807,129,1
808,129,1
809,129,1
810,129,1
811,129,1
812,129,1
813,129,1
815,129,1
817,129,1
818,129,1
819,129,1
820,129,1
821,129,1
822,129,1
823,129,1
824,129,1
827,129,1
829,129,1
831,129,1
832,129,1
833,129,1
835,129,1
836,129,1
837,129,1
838,129,1
839,129,1
842,129,1
844,129,1
846,129,1
847,129,1
848,129,1
849,129,1
851,129,1
853,129,1
854,129,1
856,129,1
857,129,1
858,129,1
859,129,1
860,129,1
861,129,1
863,129,1
864,129,1
866,129,1
867,129,1
868,129,1
869,129,1
871,129,1
872,129,1
873,129,1
875,129,1
876,129,1
880,129,1
881,129,1
882,129,1
885,129,1
886,129,1
887,129,1
888,129,1
892,129,1
893,129,1
894,129,1
896,129,1
897,129,1
898,129,1
899,129,1
900,129,1
901,129,1
902,129,1
903,129,1
907,129,1
912,129,1
913,129,1
914,129,1
916,129,1
917,129,1
918,129,1
919,129,1
920,129,1
921,129,1
922,129,1
923,129,1
926,129,1
927,129,1
928,129,1
929,129,1
930,129,1
931,129,1
932,129,1
933,129,1
934,129,1
935,129,1
937,129,1
938,129,1
939,129,1
940,129,1
942,129,1
943,129,1
944,129,1
945,129,1
947,129,1
949,129,1
950,129,1
952,129,1
953,129,1
954,129,1
955,129,1
956,129,1
958,129,1
960,129,1
962,129,1
963,129,1
964,129,1
965,129,1
966,129,1
967,129,1
968,129,1
970,129,1
971,129,1
972,129,1
973,129,1
974,129,1
975,129,1
977,129,1
979,129,1
981,129,1
982,129,1
983,129,1
984,129,1
986,129,1
988,129,1
989,129,1
991,129,1
992,129,1
993,129,1
994,129,1
995,129,1
996,129,1
997,129,1
998,129,1
999,129,1
1001,129,1
1005,129,1
1006,129,1
1008,129,1
1010,129,1
1012,129,1
1014,129,1
1016,129,1
1017,129,1
1019,129,1
1020,129,1
1021,129,1
1024,129,1
1025,129,1
1031,129,1
1032,129,1
1033,129,1
1034,129,1
1035,129,1
1037,129,1
1038,129,1
1039,129,1
1040,129,1
1042,129,1
1043,129,1
1046,129,1
1047,129,1
1049,129,1
1052,129,1
1054,129,1
1055,129,1
1056,129,1
1059,129,1
1060,129,1
1061,129,1
1064,129,1
1065,129,1
1067,129,1
1068,129,1
1069,129,1
1070,129,1
1071,129,1
1072,129,1
1073,129,1
1074,129,1
1077,129,1
1079,129,1
1080,129,1
1081,129,1
1082,129,1
1083,129,1
1085,129,1
1086,129,1
1088,129,1
1089,129,1
1090,129,1
1092,129,1
1093,129,1
1094,129,1
1095,129,1
1097,129,1
1098,129,1
1099,129,1
1100,129,1
1102,129,1
1103,129,1
1107,129,1
1109,129,1
1112,129,1
1115,129,1
1116,129,1
1118,129,1
1119,129,1
1120,129,1
1121,129,1
1122,129,1
1125,129,1
1127,129,1
1128,129,1
1130,129,1
1131,129,1
1133,129,1
1134,129,1
1136,129,1
1138,129,1
1139,129,1
1140,129,1
1141,129,1
1142,129,1
1143,129,1
1144,129,1
1145,129,1
1146,129,1
1147,129,1
1148,129,1
1149,129,1
1150,129,1
1151,129,1
1154,129,1
1157,129,1
1158,129,1
1159,129,1
1160,129,1
1161,129,1
1162,129,1
1164,129,1
1166,129,1
1167,129,1
1168,129,1
1169,129,1
1170,129,1
1171,129,1
1172,129,1
1173,129,1
1175,129,1
1176,129,1
1177,129,1
1178,129,1
1181,129,1
1182,129,1
1183,129,1
1184,129,1
1187,129,1
1188,129,1
1189,129,1
1190,129,1
1191,129,1
1192,129,1
1194,129,1
1195,129,1
1196,129,1
1198,129,1
1199,129,1
1201,129,1
1203,129,1
1204,129,1
1205,129,1
1208,129,1
1211,129,1
1212,129,1
1214,129,1
1215,129,1
1218,129,1
1219,129,1
1221,129,1
1222,129,1
1223,129,1
1224,129,1
1225,129,1
1226,129,1
1227,129,1
1228,129,1
1229,129,1
1230,129,1
1232,129,1
1233,129,1
1234,129,1
1235,129,1
1236,129,1
1239,129,1
1240,129,1
1242,129,1
1243,129,1
1245,129,1
1247,129,1
1248,129,1
1250,129,1
1251,129,1
1254,129,1
1255,129,1
1256,129,1
1257,129,1
1258,129,1
1261,129,1
1263,129,1
1264,129,1
1265,129,1
1267,129,1
1268,129,1
1270,129,1
1271,129,1
1272,129,1
1273,129,1
1274,129,1
1279,129,1
1281,129,1
1282,129,1
1283,129,1
1284,129,1
1285,129,1
1286,129,1
1287,129,1
1288,129,1
1290,129,1
1291,129,1
1293,129,1
1294,129,1
1295,129,1
1300,129,1
1301,129,1
1302,129,1
1303,129,1
1306,129,1
1308,129,1
1309,129,1
1310,129,1
1311,129,1
1312,129,1
1314,129,1
1315,129,1
1316,129,1
1317,129,1
1318,129,1
1320,129,1
1321,129,1
1322,129,1
1323,129,1
1324,129,1
1325,129,1
1326,129,1
1328,129,1
1329,129,1
1330,129,1
1331,129,1
1332,129,1
1333,129,1
1334,129,1
1335,129,1
1336,129,1
1342,129,1
1345,129,1
1346,129,1
1348,129,1
1349,129,1
1350,129,1
1351,129,1
1352,129,1
1353,129,1
1355,129,1
1356,129,1
1360,129,1
1361,129,1
1362,129,1
1363,129,1
1365,129,1
1367,129,1
1368,129,1
1369,129,1
1370,129,1
1371,129,1
1376,129,1
1377,129,1
1378,129,1
1380,129,1
1381,129,1
1382,129,1
1383,129,1
1387,129,1
1389,129,1
1390,129,1
1391,129,1
1392,129,1
1393,129,1
1394,129,1
1395,129,1
1396,129,1
1401,129,1
1402,129,1
1404,129,1
1405,129,1
1407,129,1
1409,129,1
1410,129,1
1411,129,1
1412,129,1
1413,129,1
1414,129,1
1416,129,1
1417,129,1
1422,129,1
1423,129,1
1424,129,1
1425,129,1
1426,129,1
1427,129,1
1428,129,1
1429,129,1
1430,129,1
1431,129,1
1433,129,1
1435,129,1
1436,129,1
1437,129,1
1438,129,1
1439,129,1
1444,129,1
1446,129,1
1447,129,1
1451,129,1
1452,129,1
1453,129,1
1454,129,1
1455,129,1
1456,129,1
1458,129,1
1460,129,1
1461,129,1
1462,129,1
1463,129,1
1464,129,1
1467,129,1
1468,129,1
1469,129,1
1470,129,1
1471,129,1
1472,129,1
1475,129,1
1476,129,1
1477,129,1
1478,129,1
1479,129,1
1480,129,1
1481,129,1
1484,129,1
1485,129,1
1487,129,1
1490,129,1
1492,129,1
1493,129,1
1494,129,1
1495,129,1
1497,129,1
1500,129,1
1502,129,1
1503,129,1
1507,129,1
1509,129,1
1510,129,1
1511,129,1
1512,129,1
1514,129,1
1515,129,1
1516,129,1
1517,129,1
1518,129,1
1519,129,1
1520,129,1
1522,129,1
1523,129,1
1526,129,1
1527,129,1
1528,129,1
1529,129,1
1532,129,1
1533,129,1
1535,129,1
1536,129,1
1537,129,1
1540,129,1
1542,129,1
1543,129,1
1544,129,1
1545,129,1
1548,129,1
1549,129,1
1550,129,1
1552,129,1
1553,129,1
1554,129,1
1555,129,1
1557,129,1
1559,129,1
1560,129,1
1561,129,1
1562,129,1
1563,129,1
1564,129,1
1566,129,1
1567,129,1
1568,129,1
1570,129,1
1572,129,1
1573,129,1
1574,129,1
1575,129,1
1576,129,1
1578,129,1
1579,129,1
1580,129,1
1581,129,1
1582,129,1
1583,129,1
1584,129,1
1585,129,1
1586,129,1
1587,129,1
1588,129,1
1589,129,1
1590,129,1
1591,129,1
1592,129,1
1593,129,1
1594,129,1
1595,129,1
1597,129,1
1598,129,1
1600,129,1
1601,129,1
1602,129,1
1603,129,1
1604,129,1
1605,129,1
1607,129,1
1608,129,1
1611,129,1
1612,129,1
1614,129,1
1616,129,1
1617,129,1
1619,129,1
1620,129,1
1623,129,1
1624,129,1
1626,129,1
1627,129,1
1628,129,1
1629,129,1
1630,129,1
1631,129,1
1634,129,1
1635,129,1
1637,129,1
1642,129,1
1643,129,1
1644,129,1
1645,129,1
1646,129,1
1648,129,1
1651,129,1
1654,129,1
1659,129,1
1660,129,1
1662,129,1
1663,129,1
1665,129,1
1666,129,1
1667,129,1
1668,129,1
1669,129,1
1671,129,1
1672,129,1
1673,129,1
1675,129,1
1676,129,1
1677,129,1
1680,129,1
1681,129,1
1682,129,1
1683,129,1
1684,129,1
1685,129,1
1687,129,1
1688,129,1
1689,129,1
1690,129,1
1692,129,1
1693,129,1
1694,129,1
1695,129,1
1696,129,1
1698,129,1
1700,129,1
1701,129,1
1702,129,1
1703,129,1
1705,129,1
1706,129,1
1707,129,1
1708,129,1
1709,129,1
1710,129,1
1711,129,1
1712,129,1
1714,129,1
1716,129,1
1717,129,1
1718,129,1
1719,129,1
1721,129,1
1722,129,1
1723,129,1
1724,129,1
1726,129,1
1727,129,1
1728,129,1
1731,129,1
1733,129,1
1737,129,1
1739,129,1
1740,129,1
1742,129,1
1743,129,1
1745,129,1
1746,129,1
1747,129,1
1748,129,1
1750,129,1
1751,129,1
1752,129,1
1755,129,1
1756,129,1
1758,129,1
1760,129,1
1762,129,1
1763,129,1
1764,129,1
1765,129,1
1770,129,1
1772,129,1
1774,129,1
1775,129,1
1776,129,1
1779,129,1
1780,129,1
1782,129,1
1783,129,1
1784,129,1
1785,129,1
1786,129,1
1788,129,1
1789,129,1
1790,129,1
1791,129,1
1792,129,1
1793,129,1
1794,129,1
1796,129,1
1797,129,1
1799,129,1
1800,129,1
1801,129,1
1802,129,1
1803,129,1
1804,129,1
1805,129,1
1808,129,1
1812,129,1
1813,129,1
1814,129,1
1815,129,1
1816,129,1
1817,129,1
1818,129,1
1819,129,1
1821,129,1
1823,129,1
1825,129,1
1826,129,1
1828,129,1
1829,129,1
1830,129,1
1831,129,1
1832,129,1
1833,129,1
1834,129,1
1835,129,1
1836,129,1
1838,129,1
1839,129,1
1840,129,1
1841,129,1
1842,129,1
1844,129,1
1845,129,1
1847,129,1
1848,129,1
1849,129,1
1850,129,1
1851,129,1
1855,129,1
1856,129,1
1859,129,1
1864,129,1
1865,129,1
1867,129,1
1868,129,1
1869,129,1
1872,129,1
1873,129,1
1874,129,1
1875,129,1
1876,129,1
1877,129,1
1878,129,1
1880,129,1
1881,129,1
1882,129,1
1885,129,1
1888,129,1
1889,129,1
1890,129,1
1891,129,1
1893,129,1
1894,129,1
1896,129,1
1897,129,1
1898,129,1
1899,129,1
1900,129,1
1902,129,1
1903,129,1
1904,129,1
1905,129,1
1906,129,1
1907,129,1
1909,129,1
1910,129,1
1912,129,1
1913,129,1
1915,129,1
1916,129,1
1917,129,1
1920,129,1
1921,129,1
1923,129,1
1925,129,1
1926,129,1
1927,129,1
1928,129,1
1930,129,1
1931,129,1
1933,129,1
1935,129,1
1937,129,1
1938,129,1
1939,129,1
1940,129,1
1941,129,1
1942,129,1
1944,129,1
1945,129,1
1947,129,1
1950,129,1
1951,129,1
1952,129,1
1953,129,1
1954,129,1
1955,129,1
1956,129,1
1957,129,1
1958,129,1
1959,129,1
1960,129,1
1961,129,1
1963,129,1
1964,129,1
1966,129,1
1967,129,1
1970,129,1
1971,129,1
1973,129,1
1974,129,1
1975,129,1
1977,129,1
1978,129,1
1980,129,1
1981,129,1
1983,129,1
1984,129,1
1986,129,1
1987,129,1
1988,129,1
1989,129,1
1990,129,1
1991,129,1
1992,129,1
1993,129,1
1995,129,1
1997,129,1
1998,129,1
1999,129,1
2000,129,1
2001,129,1
2002,129,1
2005,129,1
2006,129,1
2007,129,1
2008,129,1
2009,129,1
2010,129,1
2011,129,1
2012,129,1
2013,129,1
2014,129,1
2015,129,1
2016,129,1
2017,129,1
2018,129,1
2019,129,1
2022,129,1
2023,129,1
2024,129,1
2026,129,1
2027,129,1
2028,129,1
2030,129,1
2031,129,1
2032,129,1
2033,129,1
2034,129,1
2042,129,1
2043,129,1
2045,129,1
2047,129,1
2049,129,1
2050,129,1
2051,129,1
2052,129,1
2053,129,1
2054,129,1
2055,129,1
2056,129,1
2057,129,1
2058,129,1
2060,129,1
2061,129,1
2062,129,1
2065,129,1
2066,129,1
2067,129,1
2068,129,1
2069,129,1
2070,129,1
2071,129,1
2072,129,1
2073,129,1
2075,129,1
2076,129,1
2077,129,1
2079,129,1
2081,129,1
2082,129,1
2083,129,1
2084,129,1
2085,129,1
2086,129,1
2087,129,1
2088,129,1
2089,129,1
2090,129,1
2091,129,1
2093,129,1
2094,129,1
2095,129,1
2096,129,1
2098,129,1
2100,129,1
2103,129,1
2104,129,1
2105,129,1
2107,129,1
2108,129,1
2109,129,1
2111,129,1
2113,129,1
2114,129,1
2117,129,1
2118,129,1
2119,129,1
2122,129,1
2125,129,1
2126,129,1
2127,129,1
2128,129,1
2129,129,1
2130,129,1
2131,129,1
2132,129,1
2133,129,1
2134,129,1
2135,129,1
2136,129,1
2137,129,1
2138,129,1
2139,129,1
2140,129,1
2141,129,1
2142,129,1
2143,129,1
2144,129,1
2145,129,1
2148,129,1
2149,129,1
2150,129,1
2153,129,1
2155,129,1
2156,129,1
2158,129,1
2159,129,1
2160,129,1
2161,129,1
2163,129,1
2166,129,1
2167,129,1
2168,129,1
2169,129,1
2170,129,1
2171,129,1
2172,129,1
2173,129,1
2174,129,1
2175,129,1
2176,129,1
2179,129,1
2181,129,1
2182,129,1
2183,129,1
2186,129,1
2188,129,1
2190,129,1
2192,129,1
2194,129,1
2195,129,1
2196,129,1
2198,129,1
2199,129,1
2200,129,1
2202,129,1
2204,129,1
2205,129,1
2206,129,1
2207,129,1
2209,129,1
2211,129,1
2212,129,1
2213,129,1
2214,129,1
2217,129,1
2218,129,1
2219,129,1
2220,129,1
2221,129,1
2222,129,1
2223,129,1
2224,129,1
2225,129,1
2226,129,1
2227,129,1
2228,129,1
2230,129,1
2231,129,1
2234,129,1
2235,129,1
2236,129,1
2238,129,1
2240,129,1
2241,129,1
2242,129,1
2243,129,1
2244,129,1
2245,129,1
2246,129,1
2247,129,1
2248,129,1
2249,129,1
2253,129,1
2255,129,1
2256,129,1
2258,129,1
2259,129,1
2260,129,1
2263,129,1
2264,129,1
2266,129,1
2267,129,1
2268,129,1
2269,129,1
2270,129,1
2271,129,1
2272,129,1
2273,129,1
2274,129,1
2275,129,1
2276,129,1
2278,129,1
2279,129,1
2280,129,1
2281,129,1
2286,129,1
2287,129,1
2288,129,1
2290,129,1
2291,129,1
2292,129,1
2294,129,1
2296,129,1
2297,129,1
2298,129,1
2300,129,1
2301,129,1
2302,129,1
2304,129,1
2305,129,1
2306,129,1
2307,129,1
2308,129,1
2309,129,1
2312,129,1
2313,129,1
2314,129,1
2319,129,1
2322,129,1
2323,129,1
2324,129,1
2325,129,1
2326,129,1
2327,129,1
2328,129,1
2330,129,1
2333,129,1
2336,129,1
2337,129,1
2338,129,1
2340,129,1
2341,129,1
2342,129,1
2343,129,1
2344,129,1
2345,129,1
2349,129,1
2352,129,1
2354,129,1
2355,129,1
2356,129,1
2357,129,1
2358,129,1
2359,129,1
2363,129,1
2364,129,1
2365,129,1
2366,129,1
2367,129,1
2368,129,1
2369,129,1
2370,129,1
2372,129,1
2373,129,1
2375,129,1
2376,129,1
2377,129,1
2380,129,1
2381,129,1
2384,129,1
2385,129,1
2389,129,1
2391,129,1
2395,129,1
2396,129,1
2397,129,1
2398,129,1
2399,129,1
2400,129,1
2402,129,1
2403,129,1
2405,129,1
2406,129,1
2408,129,1
2409,129,1
2410,129,1
2411,129,1
2412,129,1
2415,129,1
2418,129,1
2420,129,1
2421,129,1
2422,129,1
2423,129,1
2424,129,1
2426,129,1
2427,129,1
2428,129,1
2429,129,1
2432,129,1
2433,129,1
2434,129,1
2437,129,1
2439,129,1
2441,129,1
2442,129,1
2443,129,1
2444,129,1
2445,129,1
2446,129,1
2447,129,1
2448,129,1
2449,129,1
2451,129,1
2452,129,1
2453,129,1
2456,129,1
2457,129,1
2458,129,1
