item,description,week,price,units
63,WEINHARDS PRIVATE RESERVE 6PK       ,16,6.49,4
103,WIDMER HEFEWEIZEN 6PK               ,16,8.99,5
105,WIDMER OMISSION LAGER 6 PK          ,16,9.39,3
106,WIDMER OMISSION PALE 6PK            ,16,9.39,3
104,WIDMER UPHEAVAL IPA 6PK             ,16,8.99,1
1,WOODCHUCK GUMPTION 6PK              ,16,9.99,2
286,WORTHY IMPERIAL IPA 22              ,16,5.19,1
241,10 BARREL APOCALYPSE IPA 22         ,17,3.99,2
242,10 BARREL APOCALYPSE IPA 6PK        ,17,9.39,4
244,10 BARREL BREWING PRAY FOR SNOW WINT,17,9.39,6
240,10 BARREL SEASONAL 22               ,17,3.99,6
251,2 TOWNS BAD APPLE CIDER             ,17,6.59,1
252,2 TOWNS CIDER GINJANINJA 6PK        ,17,11.99,2
297,21ST AMENDMENT SEASONAL 6PK CAN     ,17,8.99,1
298,21ST AMENDMNT BREW FREE IPA 6PK     ,17,8.99,4
66,ALASKAN AMBER 6PK                   ,17,8.99,2
69,ALASKAN FREERIDE APA 6PK            ,17,8.99,2
74,ALASKAN HOPTHERMIA 4PK              ,17,9.39,1
68,ALASKAN ICY IPA 6PK                 ,17,8.99,2
71,ALASKAN PILOT SERIES 22             ,17,8.39,1
270,AMERICAN BLONDE                     ,17,3.79,5
271,AMERICAN BREWING IPA 22             ,17,3.79,3
272,AMERICAN CABOOSE STOUT 22           ,17,3.79,10
273,AMERICAN FLYING MNKY PALE           ,17,3.79,1
335,ANDERSON VALLEY BRBN BRL STOUT      ,17,9.39,8
318,ANGRY ORCH GINGER APL 6PK           ,17,7.99,1
308,ANGRY ORCHARD CRISP APL 16 CAN      ,17,1.89,5
317,ANGRY ORCHARD CRISP APL 6PK         ,17,8.65666666666667,3
311,ANGRY ORCHARD GREEN APPLE           ,17,1.89,6
310,ANGRY ORCHARD HOP MAD               ,17,8.99,1
305,ANGRY ORCHARD ICEMAN 750ML          ,17,15.49,1
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,17,7.99,1
287,ATLAS BLKBRY APPLE CIDER            ,17,6.09,1
277,BALEBREAKER TOPCUTTER IPA           ,17,9.09,5
102,BALLAST PT EVEN KEEL IPA 6PK        ,17,9.99,3
101,BALLAST PT SCULPIN 22               ,17,7.99,4
133,BEAR RACER 5 IPA                    ,17,11.19,1
132,BEAR REPUBLIC BLACK STOUT           ,17,4.69,1
131,BEAR REPUBLIC RACER 5 IPA 22        ,17,4.69,1
331,BEERS OF MEXICO VTY 12PK            ,17,15.99,2
248,BELLEVUE BREWING 425 PALE           ,17,4.19,2
17,BEST DAMN ROOT BEER 6PK             ,17,10.89,2
75,BITBURGER 4 PK CAN                  ,17,6.99,1
31,BITBURGER 4PK CAN                   ,17,6.09,9
255,BLACK RAVEN ROTATING IPA            ,17,4.69,5
254,BLACK RAVEN TRICKSTER IPA 22        ,17,4.69,7
113,BLUEMOON 12PK                       ,17,16.99,5
112,BLUEMOON 6PK                        ,17,8.99,7
115,BLUEMOON SEASONAL 6PK               ,17,8.99,1
296,BREAKSIDE WANDERLUST 22             ,17,4.69,3
10,BUD 12PK CAN                        ,17,11.99,2
11,BUD 18PK CAN                        ,17,16.49,2
20,BUD 25OZ CAN                        ,17,2.19,2
8,BUD 6PK BTL                         ,17,7.49,1
27,BUD LIGHT 18-12 BTL                 ,17,17.99,2
13,BUD LIGHT LIME 12PK BTLS            ,17,11.99,4
18,BUD LIGHT RESEALABLE 8PK            ,17,9.99,5
24,BUD LT 12PK CAN                     ,17,11.99,5
26,BUD LT 18PK CAN                     ,17,16.49,2
21,BUD LT 25 OZ CAN                    ,17,2.19,3
5,BUD LT 6PK 16 OZ CAN                ,17,7.49,2
7,BUD LT 6PK BTL                      ,17,7.49,5
22,BUD LT CHELADA 25 OZ CAN            ,17,3.19,5
14,BUD LT LIME 6PK BTL                 ,17,7.69,3
15,BUD LT PLATINUM 12PK BTL            ,17,12.99,2
16,BUD LT PLATINUM 6PK BTL             ,17,7.69,1
79,CASCADE LAKES HOPSMACK 6PK          ,17,8.89,2
80,CASCADE LAKES PDLBOARD PORTER 6PK   ,17,8.89,1
30,CHELAN HARD CIDER                   ,17,7.49,1
76,CLAUSTHALER NA 6PK                  ,17,6.69,2
118,COORS 16OZ 6PK CN                   ,17,6.99,2
119,COORS BANQUET 18/12 CAN             ,17,14.99,2
121,COORS BANQUET STUBBY 6PK            ,17,6.59,2
127,COORS LITE 16 OZ                    ,17,1.39,10
126,COORS LT 12PK BTL                   ,17,11.99,4
111,COORS LT 12PK CAN                   ,17,11.99,11
129,COORS LT 16OZ PK CN                 ,17,6.99,6
123,COORS LT 18PK CAN                   ,17,15.4185714285714,7
125,COORS LT 24OZ                       ,17,2.19,6
122,COORS LT 6PK BTL                    ,17,6.59,3
128,COORS LT 9PK ALUM BTL               ,17,12.49,7
192,CORONA 12PK BTL                     ,17,14.99,7
191,CORONA 6PK BTL                      ,17,8.89,7
195,CORONA LT 12PK BTL                  ,17,14.99,4
193,CORONA LT 6PK BTL                   ,17,8.89,9
236,CRABBIES GINGER BEER                ,17,3.79,3
289,D'S WICKED GREEN APPLE CIDER        ,17,7.49,1
163,DESCHUTES BLK BUTTE PORTER 6PK      ,17,8.99,1
170,DESCHUTES CHAINBRAKER W IPA         ,17,8.99,2
164,DESCHUTES CHASIN' FRESHIES IPA 22   ,17,6.09,3
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,17,10.99,4
161,DESCHUTES INVERSION IPA 6PK         ,17,8.99,5
166,DESCHUTES MIRRORPND PALE 6PK        ,17,8.99,5
162,DESCHUTES PINEDROP IPA 6PK          ,17,10.99,1
165,DESCHUTES RIVER ALE                 ,17,8.99,2
169,DESCHUTES SEASONAL 6PK              ,17,8.99,1
334,DIAMOND KNOT INDUSTRIAL IPA         ,17,5.19,1
92,DOGFISH HEAD 90MIN IPA 4PK          ,17,11.19,1
134,DOS EQUIS AMBER 6PK                 ,17,8.39,2
135,DOS EQUIS LAGER 6PK                 ,17,8.39,1
249,DOUBLE MTN VAPORIZER                ,17,3.29,3
253,ECLIPTIC ORBITER IPA 22             ,17,4.69,1
204,ELYSIAN IMMORTAL IPA  22OZ NR       ,17,4.39,2
205,ELYSIAN IMPORTAL IPA 6PK            ,17,8.22333333333333,12
214,ELYSIAN MANIC IPA SERIES 22         ,17,5.59,2
208,ELYSIAN MENS RM BLACK 22 OZ         ,17,8.39,1
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,17,4.39,2
207,ELYSIAN MENSROOM RED 6PK            ,17,8.19,7
209,ELYSIAN SEASONAL 22                 ,17,4.39,2
210,ELYSIAN SEASONAL 6PK                ,17,7.99,4
212,ELYSIAN SPACE DUST 6PK              ,17,12.19,8
211,ELYSIAN SPACE DUST IPA              ,17,5.59,8
78,FISH TALE BEYOND PALE               ,17,4.69,1
108,FOSTERS LAGER 25.4 CAN              ,17,2.39,9
258,FREMONT INTERURBAN IPA 22           ,17,4.09,1
260,FREMONT IPA 6PK CAN                 ,17,9.24,4
261,FREMONT SEASONAL 6PK CAN            ,17,9.34714285714286,8
259,FREMONT UNIVERSAL PALE 6PK CAN      ,17,9.49,4
247,FT GEORGE VORTEX IPA 4PK CAN        ,17,11.19,1
46,FULL SAIL AMBER 6PK                 ,17,8.49,3
45,FULL SAIL IPA 6PK                   ,17,8.49,1
48,FULL SAIL PILSNER 6PK               ,17,8.49,1
43,FULL SAIL SEASONAL 6PK              ,17,8.49,2
294,GIGANTIC IPA 22                     ,17,5.19,1
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,17,10.29,3
234,GUINESS BLONDE 6 PK NR              ,17,8.99,1
233,GUINNESS DRAUGHT 4PK CAN            ,17,8.39,2
232,GUINNESSS DRAUGHT 6PK BTL           ,17,8.99,1
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,17,7.49,3
186,HALES MONGOOSE IPAN 6PK CAN         ,17,8.39,1
188,HALES VARIETY 6 PK CAN              ,17,7.49,1
293,HARVESTER IPA 22                    ,17,6.09,3
153,HEINEKEN 12PK BTL                   ,17,14.99,5
152,HEINEKEN 6PK BTL                    ,17,8.89,3
180,HOEGAARDEN WHITE 6PK                ,17,9.19,2
279,HOP VALLEY SEASONAL 6PK CAN         ,17,8.99,1
239,HUB SEASONAL 22                     ,17,5.19,2
54,ICEHOUSE 6PK/16 CAN                 ,17,4.69,1
325,ILLUSIVE TRAVELER GRPFRT SHANDY 6PK ,17,8.99,2
274,IRON HORSE IRISH DEATH              ,17,4.69,6
184,KONA BIG WAVE GLDN ALE 6PK          ,17,8.99,2
182,KONA CASTAWAY IPA 6PK               ,17,8.99,4
185,KONA ISLAND HOPPER VTY 12PK         ,17,16.99,5
183,KONA LONGBOARD LAGER 6PK            ,17,8.99,7
303,KULSHAN BASTARD KAT IPA 6 PK CAN    ,17,9.39,1
138,LAGUNITAS IPA 12PK                  ,17,17.49,2
136,LAGUNITAS IPA 6PK                   ,17,8.99,5
137,LAGUNITAS LTL SUMPN 6PK             ,17,9.99,1
29,LAKE CHELAN CHERRY HARD CIDER       ,17,9.39,1
333,LAURELWOOD SEASONAL 6PK             ,17,9.39,2
332,LAURELWOOD WORKHORSE IPA 6PK        ,17,9.39,4
55,LEINENKUGL SEASONAL SHANDY          ,17,8.99,3
59,LITE 12PK 16FZ                      ,17,11.99,3
53,LITE 16OZ 6PK                       ,17,6.99,3
291,MAUI BIG SWELL IPA 6PK CAN          ,17,12.19,1
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,17,11.19,1
9,MICHELOB ULTRA 6/12 OZ NR           ,17,7.69,4
61,MICKEYS MALT LIQ 6PK                ,17,6.49,1
85,MIKES HARD LEMONADE 6PK             ,17,8.99,3
81,MIKES HARDER BLK CHRY 16            ,17,1.79,3
82,MIKES HARDER CRANBRY 16             ,17,1.79,2
88,MIKES HARDER LEMONADE 16            ,17,1.79,3
86,MIKES HARDER STRBRY 16              ,17,1.79,3
89,MIKES HRDR LTD ED 16 CAN            ,17,1.79,2
84,MIKES SEASONAL 6PK                  ,17,8.99,2
58,MILLER LITE 12/12 OZ NR             ,17,11.99,1
57,MILLER LITE 18PK CAN                ,17,17.99,1
52,MILLER LITE 24OZ CAN                ,17,2.19,9
199,MODELO ESPECIAL 24 CAN              ,17,2.39,3
200,MODELO ESPECIAL 6PK                 ,17,8.89,3
4,NAT ICE 6PK 16OZ CAN                ,17,5.19,1
201,NEGROMODELO 6PK                     ,17,8.89,4
155,NEW BELGIUM FAT TIRE AMBER 12-12 BTL,17,16.99,1
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,17,8.99,1
157,NEW BELGIUM RANGER IPA 6PK          ,17,8.99,1
158,NEW BELGIUM SEASONAL 6PK            ,17,8.99,3
320,NEWCASTLE BROWN ALE 6PK             ,17,8.49,1
327,NINKASI DOMINATION 22OZ             ,17,3.99,4
330,NINKASI SEASONAL 6PK                ,17,9.73,5
329,NINKASI TTL DOM IPA 6PK             ,17,9.19,2
143,NORTH COAST PRANQSTER 4PK           ,17,8.89,1
337,NOT YOUR FATHERS ROOT BEER 6PK      ,17,11.99,2
238,ODIN THORS EQUINOX 22               ,17,6.09,5
6,ODOULS 6PK BTL                      ,17,6.49,1
142,OLD RASPUTIN STOUT 4/12 OZ          ,17,8.39,1
285,ORLISON HAVANUTHER PILS 6PK CAN     ,17,8.89,1
284,ORLISON IPL 6PK CAN                 ,17,8.89,1
42,PABST 12PK                          ,17,9.99,1
40,PABST 16 OZ 6PK                     ,17,5.99,1
41,PABST 18PK                          ,17,13.99,1
189,PACIFICO 6PK                        ,17,8.89,2
97,PELICAN KIWANDACREAM ALE 6PK        ,17,9.39,5
98,PELICAN TSUNAMI STOUT               ,17,4.69,1
301,pFRIEM PILSNER                      ,17,3.79,1
302,PFRIEM SEASONAL 16.9                ,17,3.79,2
144,PIKE 5X STOUT 22                    ,17,4.69,1
148,PIKE IPA 6PK                        ,17,8.22333333333333,6
150,PIKE KILTLIFTER 6PK                 ,17,7.99,1
145,PIKES MONKS UNCLE TRIPEL 22         ,17,4.69,4
341,PORTLAND BREWING SEASONAL           ,17,3.79,4
176,PYRAMID OUTBURST IMP IPA 12PK       ,17,16.99,1
175,PYRAMID OUTBURST IMP IPA 6PK        ,17,7.99,2
174,PYRAMID SEASONAL 22 OZ              ,17,3.79,2
172,PYRAMID SEASONAL 6PK                ,17,7.99,7
173,PYRAMIND APRICOT 6PK                ,17,8.15666666666667,6
171,PYRAMIND HEFEWEIZEN 6PK             ,17,8.13285714285714,7
139,RAINIER 16OZ 6PK CANS               ,17,5.99,4
140,RAINIER 18PK CANS                   ,17,13.99,3
245,RAMBLING ROUTE CIDER 4PK            ,17,8.59,7
36,RED HOOK SEASONAL                   ,17,8.49,3
34,REDHOOK AUDIBLE ALE 6PK             ,17,8.49,2
32,REDHOOK ESB 12/12 OZ BTL            ,17,15.99,2
37,REDHOOK ESB 6PK                     ,17,8.49,2
35,REDHOOK LONGHAMMER IPA 6PK          ,17,8.49,5
33,REDHOOK VTY 12PK                    ,17,15.99,2
265,REUBENS CRIKEY IPA 22               ,17,4.69,4
264,REUBENS ROBUST PORTER 22            ,17,4.69,5
267,REUBENS SEASONAL 6 PK CAN           ,17,10.29,4
340,ROGUE DEAD GUY ALE 6PK              ,17,11.19,1
339,ROGUE FARMS 7 HOP IPA 22            ,17,5.99,2
315,SAM ADAMS BOSTON LGR 6PK            ,17,8.99,3
316,SAM ADAMS SEASONAL 6PK              ,17,8.99,3
319,SAPPORO CAN                         ,17,3.29,2
262,SCUTTLEBUTT IPA 6PK                 ,17,8.39,2
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,17,8.39,1
47,SESSION IPA 12PK                    ,17,12.99,1
322,SHINER BOCK                         ,17,8.99,3
12,SHOCK TOP 6PK                       ,17,8.49,2
226,SIERRA NEV PALE ALE 12PK            ,17,16.99,1
227,SIERRA NEV PALE ALE 6PK             ,17,8.99,5
225,SIERRA NEV TORPEDO 6PK              ,17,8.99,2
229,SIERRA NEVADA NOONER PILSNER        ,17,8.99,2
230,SIERRA NEVADA TORPEDO 12PK CAN      ,17,16.99,2
223,SIERRA NEVADA VTY 12PK              ,17,16.99,1
202,SILVER CITY SEASONAL                ,17,8.39,3
218,SNOQUALMIE COPPERHEAD PALE          ,17,4.69,3
221,SNOQUALMIE FALLS SEASONAL           ,17,4.69,14
222,SNOQUALMIE LIMITED RELEASE 22       ,17,6.09,6
220,SNOQUALMIE STEAM PORTER             ,17,4.69,3
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,17,4.69,7
179,STELLA ARTOIS 12PK BTL              ,17,15.3233333333333,6
178,STELLA ARTOIS 6PK BTL               ,17,7.99,11
19,STELLA CIDRE 6 PK                   ,17,9.19,3
91,STONE ARROGANT BASTARD 22           ,17,4.69,4
90,STONE RUINATION IPA 22              ,17,5.59,8
321,STRONGBOW GOLD CIDER 6PK            ,17,8.99,1
109,UINTA HOP NOSH IPA 6PK CAN          ,17,8.89,6
177,UNIBROUE TERRIBLE 25.4              ,17,9.39,2
64,WEINHARDS PRIVATE RESERVE 12PK      ,17,11.99,1
103,WIDMER HEFEWEIZEN 6PK               ,17,8.99,3
105,WIDMER OMISSION LAGER 6 PK          ,17,9.39,1
106,WIDMER OMISSION PALE 6PK            ,17,9.39,5
104,WIDMER UPHEAVAL IPA 6PK             ,17,8.99,1
1,WOODCHUCK GUMPTION 6PK              ,17,9.99,1
286,WORTHY IMPERIAL IPA 22              ,17,5.19,3
241,10 BARREL APOCALYPSE IPA 22         ,18,3.79,3
242,10 BARREL APOCALYPSE IPA 6PK        ,18,9.39,8
244,10 BARREL BREWING PRAY FOR SNOW WINT,18,9.39,2
240,10 BARREL SEASONAL 22               ,18,3.85666666666667,4
252,2 TOWNS CIDER GINJANINJA 6PK        ,18,8.39,1
250,2 TOWNS CRISP APPLE CIDER           ,18,4.69,1
297,21ST AMENDMENT SEASONAL 6PK CAN     ,18,8.99,1
298,21ST AMENDMNT BREW FREE IPA 6PK     ,18,8.99,4
66,ALASKAN AMBER 6PK                   ,18,7.99,1
69,ALASKAN FREERIDE APA 6PK            ,18,7.99,1
68,ALASKAN ICY IPA 6PK                 ,18,7.99,6
71,ALASKAN PILOT SERIES 22             ,18,8.39,1
67,ALASKAN SEASONAL 6PK                ,18,7.99,3
270,AMERICAN BLONDE                     ,18,3.79,2
271,AMERICAN BREWING IPA 22             ,18,3.79,6
272,AMERICAN CABOOSE STOUT 22           ,18,3.15833333333333,4
335,ANDERSON VALLEY BRBN BRL STOUT      ,18,9.39,2
309,ANGRY ORCH GREEN APPLE 6PK          ,18,8.99,2
308,ANGRY ORCHARD CRISP APL 16 CAN      ,18,1.89,4
317,ANGRY ORCHARD CRISP APL 6PK         ,18,8.39,5
311,ANGRY ORCHARD GREEN APPLE           ,18,1.89,3
307,ANGRY ORCHARD SEASONAL 6PK          ,18,8.99,1
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,18,8.99,1
231,ANTHEM CHERRY 4 PK                  ,18,10.29,1
287,ATLAS BLKBRY APPLE CIDER            ,18,6.09,2
277,BALEBREAKER TOPCUTTER IPA           ,18,9.40666666666667,6
102,BALLAST PT EVEN KEEL IPA 6PK        ,18,9.99,5
131,BEAR REPUBLIC RACER 5 IPA 22        ,18,4.69,3
215,BECKS 24OZ BTL                      ,18,2.39,4
331,BEERS OF MEXICO VTY 12PK            ,18,15.49,6
248,BELLEVUE BREWING 425 PALE           ,18,4.19,2
31,BITBURGER 4PK CAN                   ,18,5.92333333333333,8
255,BLACK RAVEN ROTATING IPA            ,18,4.69,4
254,BLACK RAVEN TRICKSTER IPA 22        ,18,4.69,6
2,BLUE MOUNTAIN DRY CIDER 4PK         ,18,10.29,1
113,BLUEMOON 12PK                       ,18,16.99,7
112,BLUEMOON 6PK                        ,18,8.99,10
115,BLUEMOON SEASONAL 6PK               ,18,8.99,5
296,BREAKSIDE WANDERLUST 22             ,18,4.69,15
10,BUD 12PK CAN                        ,18,11.99,1
11,BUD 18PK CAN                        ,18,14.99,4
20,BUD 25OZ CAN                        ,18,2.19,4
3,BUD 6PK 16 OZ CAN                   ,18,7.49,2
8,BUD 6PK BTL                         ,18,7.49,4
27,BUD LIGHT 18-12 BTL                 ,18,17.99,4
25,BUD LIGHT 24PK                      ,18,23.99,3
13,BUD LIGHT LIME 12PK BTLS            ,18,11.99,4
18,BUD LIGHT RESEALABLE 8PK            ,18,8.99,1
24,BUD LT 12PK CAN                     ,18,11.99,7
26,BUD LT 18PK CAN                     ,18,14.99,6
21,BUD LT 25 OZ CAN                    ,18,2.19,1
5,BUD LT 6PK 16 OZ CAN                ,18,7.49,2
7,BUD LT 6PK BTL                      ,18,7.49,8
22,BUD LT CHELADA 25 OZ CAN            ,18,3.19,6
14,BUD LT LIME 6PK BTL                 ,18,7.69,3
15,BUD LT PLATINUM 12PK BTL            ,18,12.99,3
16,BUD LT PLATINUM 6PK BTL             ,18,7.69,1
79,CASCADE LAKES HOPSMACK 6PK          ,18,8.89,1
80,CASCADE LAKES PDLBOARD PORTER 6PK   ,18,8.89,3
30,CHELAN HARD CIDER                   ,18,7.49,4
76,CLAUSTHALER NA 6PK                  ,18,7.15666666666667,3
119,COORS BANQUET 18/12 CAN             ,18,17.99,1
121,COORS BANQUET STUBBY 6PK            ,18,6.59,2
127,COORS LITE 16 OZ                    ,18,1.39,13
126,COORS LT 12PK BTL                   ,18,11.99,8
111,COORS LT 12PK CAN                   ,18,11.99,9
129,COORS LT 16OZ PK CN                 ,18,6.99,6
123,COORS LT 18PK CAN                   ,18,16.49,14
125,COORS LT 24OZ                       ,18,2.19,15
122,COORS LT 6PK BTL                    ,18,6.59,3
128,COORS LT 9PK ALUM BTL               ,18,12.49,7
130,COORS PEAK GLUTEN FREE 6PK          ,18,7.99,1
192,CORONA 12PK BTL                     ,18,14.99,15
194,CORONA 24OZ BTL                     ,18,2.79,8
191,CORONA 6PK BTL                      ,18,8.89,19
195,CORONA LT 12PK BTL                  ,18,14.99,12
193,CORONA LT 6PK BTL                   ,18,8.89,17
236,CRABBIES GINGER BEER                ,18,3.79,7
237,CRABBIES SPICED ORANGE              ,18,3.79,3
289,D'S WICKED GREEN APPLE CIDER        ,18,7.49,4
163,DESCHUTES BLK BUTTE PORTER 6PK      ,18,8.99,6
164,DESCHUTES CHASIN' FRESHIES IPA 22   ,18,6.09,2
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,18,10.99,2
161,DESCHUTES INVERSION IPA 6PK         ,18,8.99,8
166,DESCHUTES MIRRORPND PALE 6PK        ,18,8.99,4
162,DESCHUTES PINEDROP IPA 6PK          ,18,10.99,2
165,DESCHUTES RIVER ALE                 ,18,8.99,2
169,DESCHUTES SEASONAL 6PK              ,18,8.99,7
334,DIAMOND KNOT INDUSTRIAL IPA         ,18,5.19,1
92,DOGFISH HEAD 90MIN IPA 4PK          ,18,11.19,2
134,DOS EQUIS AMBER 6PK                 ,18,7.99,5
135,DOS EQUIS LAGER 6PK                 ,18,8.05666666666667,6
204,ELYSIAN IMMORTAL IPA  22OZ NR       ,18,4.39,1
205,ELYSIAN IMPORTAL IPA 6PK            ,18,8.79,7
214,ELYSIAN MANIC IPA SERIES 22         ,18,5.59,3
208,ELYSIAN MENS RM BLACK 22 OZ         ,18,8.39,1
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,18,4.39,1
207,ELYSIAN MENSROOM RED 6PK            ,18,7.99,3
209,ELYSIAN SEASONAL 22                 ,18,4.39,1
210,ELYSIAN SEASONAL 6PK                ,18,9.39,2
212,ELYSIAN SPACE DUST 6PK              ,18,12.19,8
211,ELYSIAN SPACE DUST IPA              ,18,5.59,7
77,FIRESTONE WALKER UNION JACK         ,18,5.59,3
108,FOSTERS LAGER 25.4 CAN              ,18,2.39,8
257,FREEMONT UNIVERSAL PALE             ,18,4.09,4
258,FREMONT INTERURBAN IPA 22           ,18,4.09,1
260,FREMONT IPA 6PK CAN                 ,18,9.49,1
261,FREMONT SEASONAL 6PK CAN            ,18,9.49,2
247,FT GEORGE VORTEX IPA 4PK CAN        ,18,11.19,2
46,FULL SAIL AMBER 6PK                 ,18,8.15666666666667,3
45,FULL SAIL IPA 6PK                   ,18,8.09,5
48,FULL SAIL PILSNER 6PK               ,18,7.99,1
43,FULL SAIL SEASONAL 6PK              ,18,7.99,1
49,FULL SAIL SESSION LAGER 12PK        ,18,12.99,1
294,GIGANTIC IPA 22                     ,18,5.19,3
233,GUINNESS DRAUGHT 4PK CAN            ,18,8.39,2
232,GUINNESSS DRAUGHT 6PK BTL           ,18,8.99,1
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,18,7.49,6
186,HALES MONGOOSE IPAN 6PK CAN         ,18,8.39,2
187,HALES SUPERGOOSE IPA 22             ,18,4.69,1
153,HEINEKEN 12PK BTL                   ,18,16.99,1
180,HOEGAARDEN WHITE 6PK                ,18,9.19,3
282,HOP VALLEY CITRUS MISTRESS 22       ,18,4.49,2
280,HOP VALLEY CITRUS MISTRESS 6PK      ,18,9.49,3
54,ICEHOUSE 6PK/16 CAN                 ,18,4.69,1
325,ILLUSIVE TRAVELER GRPFRT SHANDY 6PK ,18,8.99,3
274,IRON HORSE IRISH DEATH              ,18,4.69,7
184,KONA BIG WAVE GLDN ALE 6PK          ,18,8.99,2
182,KONA CASTAWAY IPA 6PK               ,18,8.99,4
185,KONA ISLAND HOPPER VTY 12PK         ,18,16.99,6
183,KONA LONGBOARD LAGER 6PK            ,18,8.99,6
303,KULSHAN BASTARD KAT IPA 6 PK CAN    ,18,9.39,1
138,LAGUNITAS IPA 12PK                  ,18,17.49,1
136,LAGUNITAS IPA 6PK                   ,18,8.99,4
137,LAGUNITAS LTL SUMPN 6PK             ,18,9.99,3
333,LAURELWOOD SEASONAL 6PK             ,18,9.39,3
332,LAURELWOOD WORKHORSE IPA 6PK        ,18,9.39,5
60,LEINENKUGEL SEASONAL 6PK            ,18,8.99,1
55,LEINENKUGL SEASONAL SHANDY          ,18,8.99,3
59,LITE 12PK 16FZ                      ,18,11.99,3
53,LITE 16OZ 6PK                       ,18,6.99,2
56,LITE 16oz ALUM 9PK                  ,18,12.49,5
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,18,12.19,3
9,MICHELOB ULTRA 6/12 OZ NR           ,18,7.69,4
85,MIKES HARD LEMONADE 6PK             ,18,8.99,2
81,MIKES HARDER BLK CHRY 16            ,18,1.79,14
82,MIKES HARDER CRANBRY 16             ,18,1.79,10
88,MIKES HARDER LEMONADE 16            ,18,1.79,13
86,MIKES HARDER STRBRY 16              ,18,1.79,4
89,MIKES HRDR LTD ED 16 CAN            ,18,1.79,3
83,MIKES MANGO PUNCH 6-11.2OZ BTL      ,18,8.99,3
84,MIKES SEASONAL 6PK                  ,18,8.99,3
58,MILLER LITE 12/12 OZ NR             ,18,11.99,1
57,MILLER LITE 18PK CAN                ,18,17.99,2
52,MILLER LITE 24OZ CAN                ,18,2.19,3
197,MODELO ESPECIAL 18PK CAN            ,18,20.99,2
199,MODELO ESPECIAL 24 CAN              ,18,2.39,9
200,MODELO ESPECIAL 6PK                 ,18,8.89,10
4,NAT ICE 6PK 16OZ CAN                ,18,5.19,1
201,NEGROMODELO 6PK                     ,18,8.89,12
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,18,8.99,3
158,NEW BELGIUM SEASONAL 6PK            ,18,8.99,3
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,18,8.99,2
327,NINKASI DOMINATION 22OZ             ,18,3.99,3
328,NINKASI SEASONAL                    ,18,4.69,2
329,NINKASI TTL DOM IPA 6PK             ,18,9.39,7
143,NORTH COAST PRANQSTER 4PK           ,18,8.89,2
